,foto,parecerFinal,caminho,ano
3210,211242829.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211242829.jpg,2021
3211,211062881.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211062881.jpg,2021
3212,211151777.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211151777.jpg,2021
3213,211242853.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211242853.jpg,2021
3214,211254101.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254101.jpg,2021
3215,211270598.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211270598.jpg,2021
3216,211242901.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211242901.jpg,2021
3217,211242918.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211242918.jpg,2021
3218,211032794.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211032794.jpg,2021
3219,211032816.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211032816.jpg,2021
3220,211032832.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211032832.jpg,2021
3221,211243001.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211243001.jpg,2021
3222,211254134.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254134.jpg,2021
3223,211032867.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211032867.jpg,2021
3224,211032891.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211032891.jpg,2021
3225,211140741.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211140741.jpg,2021
3226,211032931.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211032931.jpg,2021
3227,211254231.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254231.jpg,2021
3228,211190764.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211190764.jpg,2021
3229,211254258.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254258.jpg,2021
3230,211230235.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211230235.jpg,2021
3231,211091049.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211091049.jpg,2021
3232,211011258.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211011258.jpg,2021
3233,211223026.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223026.jpg,2021
3234,211254282.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254282.jpg,2021
3235,211190829.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211190829.jpg,2021
3236,211024015.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024015.jpg,2021
3237,211223077.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223077.jpg,2021
3238,211223085.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223085.jpg,2021
3239,211311731.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211311731.jpg,2021
3240,211223115.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223115.jpg,2021
3241,211254312.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254312.jpg,2021
3242,211223131.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223131.jpg,2021
3243,211290581.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211290581.jpg,2021
3244,211223141.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223141.jpg,2021
3245,211161314.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161314.jpg,2021
3246,211123633.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211123633.jpg,2021
3247,211011312.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211011312.jpg,2021
3248,211151891.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211151891.jpg,2021
3249,211151904.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211151904.jpg,2021
3250,211123668.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211123668.jpg,2021
3251,211011339.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211011339.jpg,2021
3252,211151912.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211151912.jpg,2021
3253,211300594.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211300594.jpg,2021
3254,211223174.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223174.jpg,2021
3255,211123676.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211123676.jpg,2021
3256,211201049.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211201049.jpg,2021
3257,211123722.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211123722.jpg,2021
3258,211243221.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211243221.jpg,2021
3259,211333301.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211333301.jpg,2021
3260,211243231.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211243231.jpg,2021
3261,211011428.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211011428.jpg,2021
3262,211490431.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211490431.jpg,2021
3263,211123901.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211123901.jpg,2021
3264,211123927.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211123927.jpg,2021
3265,211243281.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211243281.jpg,2021
3266,211161357.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161357.jpg,2021
3267,211243299.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211243299.jpg,2021
3268,211161365.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161365.jpg,2021
3269,211063011.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211063011.jpg,2021
3270,211243329.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211243329.jpg,2021
3271,211333311.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211333311.jpg,2021
3272,211051489.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051489.jpg,2021
3273,211223221.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223221.jpg,2021
3274,211011461.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211011461.jpg,2021
3275,211223247.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223247.jpg,2021
3276,211161403.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161403.jpg,2021
3277,211254428.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254428.jpg,2021
3278,211124095.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124095.jpg,2021
3279,211124117.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124117.jpg,2021
3280,211280471.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211280471.jpg,2021
3281,211124141.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124141.jpg,2021
3282,211124151.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124151.jpg,2021
3283,211011495.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211011495.jpg,2021
3284,211124206.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124206.jpg,2021
3285,211124303.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124303.jpg,2021
3286,211124401.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124401.jpg,2021
3287,211124419.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124419.jpg,2021
3288,211124451.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124451.jpg,2021
3289,211124461.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124461.jpg,2021
3290,211124486.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124486.jpg,2021
3291,211110957.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211110957.jpg,2021
3292,211043702.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211043702.jpg,2021
3293,211124532.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124532.jpg,2021
3294,211161641.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161641.jpg,2021
3295,211043745.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211043745.jpg,2021
3296,211043753.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211043753.jpg,2021
3297,211024139.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024139.jpg,2021
3298,211043834.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211043834.jpg,2021
3299,211051535.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051535.jpg,2021
3300,211101541.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211101541.jpg,2021
3301,211101631.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211101631.jpg,2021
3302,211051551.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051551.jpg,2021
3303,211124613.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124613.jpg,2021
3304,211051586.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051586.jpg,2021
3305,211071617.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211071617.jpg,2021
3306,211063134.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211063134.jpg,2021
3307,211051632.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051632.jpg,2021
3308,211223281.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223281.jpg,2021
3309,211024155.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024155.jpg,2021
3310,212051644.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212051644.jpg,2021
3311,212051652.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212051652.jpg,2021
3312,211051675.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051675.jpg,2021
3313,212051784.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212051784.jpg,2021
3314,211051829.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051829.jpg,2021
3315,211051901.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051901.jpg,2021
3316,211033065.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033065.jpg,2021
3317,211051969.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211051969.jpg,2021
3318,212052039.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212052039.jpg,2021
3319,212052071.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212052071.jpg,2021
3320,211052183.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211052183.jpg,2021
3321,212052209.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212052209.jpg,2021
3322,211321001.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321001.jpg,2021
3323,211321011.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321011.jpg,2021
3324,211321052.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321052.jpg,2021
3325,211321095.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321095.jpg,2021
3326,212052373.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212052373.jpg,2021
3327,211321214.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321214.jpg,2021
3328,211052493.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211052493.jpg,2021
3329,211321397.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321397.jpg,2021
3330,211052655.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211052655.jpg,2021
3331,211052663.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211052663.jpg,2021
3332,211321435.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321435.jpg,2021
3333,211052744.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211052744.jpg,2021
3334,211321451.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321451.jpg,2021
3335,211321478.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321478.jpg,2021
3336,211321494.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321494.jpg,2021
3337,211124631.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124631.jpg,2021
3338,211321532.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321532.jpg,2021
3339,211321648.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321648.jpg,2021
3340,211321699.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321699.jpg,2021
3341,211321729.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321729.jpg,2021
3342,211321818.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321818.jpg,2021
3343,211321826.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211321826.jpg,2021
3344,211124648.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124648.jpg,2021
3345,211024198.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024198.jpg,2021
3346,211322121.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211322121.jpg,2021
3347,211052957.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211052957.jpg,2021
3348,211052965.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211052965.jpg,2021
3349,211333395.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211333395.jpg,2021
3350,211243655.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211243655.jpg,2021
3351,211052991.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211052991.jpg,2021
3352,211124664.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124664.jpg,2021
3353,211322326.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211322326.jpg,2021
3354,212053019.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212053019.jpg,2021
3355,211053023.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211053023.jpg,2021
3356,211161675.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161675.jpg,2021
3357,211053074.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211053074.jpg,2021
3358,211223301.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223301.jpg,2021
3359,211322393.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211322393.jpg,2021
3360,211124702.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211124702.jpg,2021
3361,211223336.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223336.jpg,2021
3362,211223344.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223344.jpg,2021
3363,211140813.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211140813.jpg,2021
3364,211490482.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211490482.jpg,2021
3365,211223379.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223379.jpg,2021
3366,211033103.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033103.jpg,2021
3367,211152005.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211152005.jpg,2021
3368,211024351.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024351.jpg,2021
3369,211311871.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211311871.jpg,2021
3370,211223441.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223441.jpg,2021
3371,211033189.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033189.jpg,2021
3372,211024414.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024414.jpg,2021
3373,211101729.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211101729.jpg,2021
3374,211063231.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211063231.jpg,2021
3375,211101771.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211101771.jpg,2021
3376,211011721.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211011721.jpg,2021
3377,211223484.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223484.jpg,2021
3378,211223549.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223549.jpg,2021
3379,211311881.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211311881.jpg,2021
3380,211011746.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211011746.jpg,2021
3381,211053201.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211053201.jpg,2021
3382,211390607.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211390607.jpg,2021
3383,211091091.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211091091.jpg,2021
3384,211053211.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211053211.jpg,2021
3385,211161772.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161772.jpg,2021
3386,211254681.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254681.jpg,2021
3387,211033219.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033219.jpg,2021
3388,211033227.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033227.jpg,2021
3389,211280585.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211280585.jpg,2021
3390,211043991.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211043991.jpg,2021
3391,211333468.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211333468.jpg,2021
3392,211033235.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033235.jpg,2021
3393,211024538.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024538.jpg,2021
3394,211223621.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223621.jpg,2021
3395,211223646.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223646.jpg,2021
3396,211033261.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033261.jpg,2021
3397,211223662.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223662.jpg,2021
3398,211333573.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211333573.jpg,2021
3399,211101877.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211101877.jpg,2021
3400,211211011.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211211011.jpg,2021
3401,211254754.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254754.jpg,2021
3402,211125041.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211125041.jpg,2021
3403,211190901.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211190901.jpg,2021
3404,211201162.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211201162.jpg,2021
3405,211161845.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161845.jpg,2021
3406,211161853.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161853.jpg,2021
3407,211333701.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211333701.jpg,2021
3408,211333727.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211333727.jpg,2021
3409,211044199.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211044199.jpg,2021
3410,211211036.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211211036.jpg,2021
3411,211033367.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033367.jpg,2021
3412,211091121.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211091121.jpg,2021
3413,211080985.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211080985.jpg,2021
3414,211080993.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211080993.jpg,2021
3415,211081027.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211081027.jpg,2021
3416,211081094.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211081094.jpg,2021
3417,211081132.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211081132.jpg,2021
3418,211081159.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211081159.jpg,2021
3419,211091154.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211091154.jpg,2021
3420,211152145.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211152145.jpg,2021
3421,211223794.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223794.jpg,2021
3422,211223816.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223816.jpg,2021
3423,211223867.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223867.jpg,2021
3424,211053538.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211053538.jpg,2021
3425,211012017.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211012017.jpg,2021
3426,211125296.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211125296.jpg,2021
3427,211223891.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223891.jpg,2021
3428,211152285.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211152285.jpg,2021
3429,211111351.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211111351.jpg,2021
3430,211333778.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211333778.jpg,2021
3431,211024741.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024741.jpg,2021
3432,211125326.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211125326.jpg,2021
3433,211254924.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254924.jpg,2021
3434,211254941.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211254941.jpg,2021
3435,211053619.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211053619.jpg,2021
3436,211063312.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211063312.jpg,2021
3437,211180751.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211180751.jpg,2021
3438,211063381.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211063381.jpg,2021
3439,211300731.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211300731.jpg,2021
3440,211012076.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211012076.jpg,2021
3441,211223981.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211223981.jpg,2021
3442,211044245.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211044245.jpg,2021
3443,211161993.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211161993.jpg,2021
3444,211053805.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211053805.jpg,2021
3445,211224006.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211224006.jpg,2021
3446,211300781.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211300781.jpg,2021
3447,211255041.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211255041.jpg,2021
3448,211125441.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211125441.jpg,2021
3449,211024911.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211024911.jpg,2021
3450,211255211.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211255211.jpg,2021
3451,211102067.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211102067.jpg,2021
3452,211180831.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211180831.jpg,2021
3453,211033464.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033464.jpg,2021
3454,211063541.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211063541.jpg,2021
3455,211053902.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211053902.jpg,2021
3456,211300799.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211300799.jpg,2021
3457,212053922.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212053922.jpg,2021
3458,211033481.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211033481.jpg,2021
3459,211044334.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211044334.jpg,2021
3460,211255343.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211255343.jpg,2021
3461,211244287.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211244287.jpg,2021
3462,211244317.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\211244317.jpg,2021
3463,212053991.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2021\212053991.jpg,2021
